ArrestID,ArrestDatetime,ArrestType,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,SubjectRace,SubjectGender,SubjectAge
-114858,4/15/2019,Summoned/Warrant Request,White,Male,32,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),White,Male,23
-115000,4/15/2019,On-View,White,Male,25,90Z  ,M15-702,INTER W/OFF PROC,White,Female,20
-114847,4/15/2019,Warrant/Taken into Custody,,,,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,31
-114836,4/15/2019,Warrant/Taken into Custody,White,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,20
-114837,4/15/2019,Warrant/Taken into Custody,White,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Male,22
-114837,4/15/2019,Warrant/Taken into Custody,White,Male,29,87F  ,M20-509C2,DUS,Black,Male,22
-114833,4/15/2019,Warrant/Taken into Custody,White,Female,30,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,42
-114832,4/14/2019,On-View,White,Male,27,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,13
-114841,4/14/2019,Warrant/Taken into Custody,White,Male,25,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,32
-114997,4/14/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,30
-114840,4/14/2019,Warrant/Taken into Custody,White,Male,31,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,32
-114885,4/14/2019,Summoned/Warrant Request,,,,13A  ,21-1289.16,POINTING FIREARMS,Black,Male,19
-114839,4/14/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,29
-114831,4/14/2019,Summoned/Warrant Request,White,Female,39,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),American Indian or Alaskan Native,Male,24
-114831,4/14/2019,Summoned/Warrant Request,White,Female,39,13A  ,21-644.D,DOMESTIC ABUSE WITH DANGEROUS WEAPON,American Indian or Alaskan Native,Male,24
-114826,4/14/2019,On-View,Black,Male,30,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Male,28
-114828,4/14/2019,On-View,White,Male,25,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,25
-114998,4/14/2019,On-View,,,,86S  ,M10-307,PROHIBITED NOISES,White,Female,18
-114827,4/14/2019,On-View,White,Male,29,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),White,Male,21
-114819,4/14/2019,On-View,White,Male,27,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,25
-114823,4/14/2019,On-View,White,Male,27,35A  ,M15-408,POSS/MARIJ,White,Male,25
-114844,4/14/2019,On-View,White,Male,32,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,19
-114825,4/14/2019,On-View,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,25
-114842,4/13/2019,On-View,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),White,Male,27
-114820,4/13/2019,On-View,White,Male,31,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,33
-114815,4/13/2019,On-View,White,Male,33,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,32
-114815,4/13/2019,On-View,White,Male,33,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,32
-114814,4/13/2019,On-View,White,Male,33,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),White,Female,51
-114814,4/13/2019,On-View,White,Male,33,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,51
-114814,4/13/2019,On-View,White,Male,33,90E  ,37-8,PUBLIC INTOXICATION,White,Female,51
-114814,4/13/2019,On-View,White,Male,33,90Z  ,21-540,OBSTRUCTING OFFICER,White,Female,51
-114816,4/13/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,34
-114816,4/13/2019,Warrant/Taken into Custody,White,Male,26,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,34
-114848,4/13/2019,Summoned/Warrant Request,Black,Male,30,250,63-2.407B,UNLAWFUL CREATE/DELIVER/POSSESS PRESCRIPTION FORM,White,Male,30
-114848,4/13/2019,Summoned/Warrant Request,Black,Male,30,90Z  ,63-2.301,FILLING A PRESCRIPTION UNLAWFULLY,White,Male,30
-114817,4/13/2019,Warrant/Taken into Custody,White,Male,31,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,42
-114818,4/13/2019,Warrant/Taken into Custody,Black,Male,29,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,33
-114821,4/13/2019,Summoned/Warrant Request,American Indian or Alaskan Native,Male,41,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,White,Male,31
-115338,4/13/2019,Summoned/Warrant Request,White,Male,54,26A  ,21-1541.6,OBTAINING REFUND BY FALSE INFORMATION (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),White,Female,38
-114806,4/13/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,51
-114942,4/13/2019,On-View,White,Male,34,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,49
-114830,4/13/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,39
-114829,4/13/2019,On-View,White,Male,32,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,32
-114829,4/13/2019,On-View,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,32
-114829,4/13/2019,On-View,White,Male,32,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,White,Male,32
-114829,4/13/2019,On-View,White,Male,32,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Male,32
-114807,4/13/2019,Warrant/Taken into Custody,White,Male,44,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,20
-114808,4/13/2019,On-View,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,26
-114824,4/13/2019,On-View,White,Male,37,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,35
-114811,4/13/2019,On-View,White,Male,50,90B  ,M15-506,NUISANCE PARTY,White,Male,22
-114796,4/13/2019,On-View,White,Male,,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,Black,Male,25
-114802,4/13/2019,On-View,White,Male,,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,White,Female,26
-114804,4/13/2019,On-View,White,Male,32,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,Black,Male,22
-114804,4/13/2019,On-View,White,Male,32,90Z  ,21-540,OBSTRUCTING OFFICER,Black,Male,22
-114805,4/13/2019,Summoned/Warrant Request,White,Male,25,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,34
-114843,4/13/2019,On-View,,,,90J  ,M15-605,TRESPASSING,Black,Male,22
-114793,4/13/2019,On-View,White,Male,27,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),Black,Male,31
-114801,4/13/2019,On-View,White,Male,25,90Z  ,M15-709,UNLAWFUL USE/DL,White,Male,19
-114798,4/13/2019,On-View,White,Male,29,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,28
-115002,4/12/2019,On-View,White,Male,38,35A  ,M15-408,POSS/MARIJ,Black,Male,26
-115055,4/12/2019,On-View,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),White,Male,39
-114803,4/12/2019,Summoned/Warrant Request,White,Male,32,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,Black,Female,18
-114803,4/12/2019,Summoned/Warrant Request,White,Male,32,87F  ,47-11.202,FAILURE TO STOP AT RED LIGHT,Black,Female,18
-114803,4/12/2019,Summoned/Warrant Request,White,Male,32,90Z  ,37-600.4,MINOR IN POSSESSION OF TOBACCO,Black,Female,18
-114797,4/12/2019,Warrant/Taken into Custody,White,Male,31,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,33
-114795,4/12/2019,On-View,White,Male,45,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,36
-114795,4/12/2019,On-View,White,Male,45,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,White,Male,36
-114795,4/12/2019,On-View,White,Male,45,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,36
-114845,4/12/2019,Summoned/Warrant Request,White,Male,42,23H  ,63-2.403,LARCENY/BURGLARY OF CDS (ALL OTHER LARCENY),White,Male,71
-114800,4/12/2019,On-View,White,Male,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,42
-114902,4/12/2019,On-View,White,Male,39,90B  ,M15-410,TRUANCY,Black,Male,17
-114799,4/12/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,26
-114789,4/12/2019,Warrant/Taken into Custody,White,Male,36,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,48
-114788,4/12/2019,Summoned/Warrant Request,White,Male,42,26A  ,21-1541.2,OBTAIN PROPERTY BY FALSE PRETENSE >$500 (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),Black,Male,33
-115004,4/12/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,28
-114790,4/12/2019,Warrant/Taken into Custody,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,56
-115204,4/12/2019,Summoned/Warrant Request,White,Male,47,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),White,Male,22
-114791,4/12/2019,Warrant/Taken into Custody,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Male,22
-114810,4/12/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,48
-114809,4/12/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,40
-114792,4/12/2019,On-View,White,Male,26,88A  ,CWARR,WARRANT-CLEV COUNTY,Black,Male,34
-114792,4/12/2019,On-View,White,Male,26,87F  ,47-6.101,NO VALID DRIVER'S LICENSE,Black,Male,34
-114792,4/12/2019,On-View,White,Male,26,87F  ,47-11.202,FAILURE TO STOP AT RED LIGHT,Black,Male,34
-114784,4/12/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,39
-114782,4/12/2019,On-View,White,Male,34,90Z  ,M15-406,UNDER INFLUENCE/NARC,White,Female,34
-114781,4/12/2019,On-View,,,,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,21
-114780,4/12/2019,On-View,White,Male,34,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),White,Male,57
-114794,4/11/2019,Summoned/Warrant Request,White,Male,30,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,27
-114783,4/11/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,American Indian or Alaskan Native,Male,42
-115001,4/11/2019,On-View,,,,90Z  ,M15-703,LITTERING,White,Male,26
-114777,4/11/2019,Warrant/Taken into Custody,White,Male,34,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,39
-114786,4/11/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),Black,Male,31
-114785,4/11/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),American Indian or Alaskan Native,Male,70
-114778,4/11/2019,On-View,White,Female,27,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Black,Male,27
-114890,4/11/2019,On-View,,,,90Z  ,M15-703,LITTERING,White,Male,22
-114787,4/11/2019,On-View,,,,90Z  ,M15-401,BEGGING,Black,Male,27
-114779,4/11/2019,Warrant/Taken into Custody,White,Female,38,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,35
-114901,4/11/2019,Summoned/Warrant Request,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),White,Male,11
-115385,4/11/2019,On-View,White,Female,,90Z  ,M3-404,RABIES VACC / SHOTS,White,Male,67
-115385,4/11/2019,On-View,White,Female,,90Z  ,M3-402,DOG AT LARGE,White,Male,67
-115385,4/11/2019,On-View,White,Female,,90Z  ,M3-303,ANIMALS THAT ARE NUISANCES,White,Male,67
-114812,4/11/2019,On-View,White,Male,39,90B  ,M15-410,TRUANCY,Unknown,Female,17
-114813,4/11/2019,On-View,White,Male,39,90Z  ,M15-702,INTER W/OFF PROC,White,Female,17
-114775,4/11/2019,On-View,White,Male,26,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,49
-114776,4/11/2019,On-View,White,Male,27,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,55
-114772,4/11/2019,On-View,White,Male,37,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,20
-114763,4/11/2019,Summoned/Warrant Request,White,Male,50,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,Black,Male,30
-114763,4/11/2019,Summoned/Warrant Request,White,Male,50,100,21-741,KIDNAPPING,Black,Male,30
-114763,4/11/2019,Summoned/Warrant Request,White,Male,50,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),Black,Male,30
-114765,4/11/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Black,Male,23
-114766,4/11/2019,On-View,,,,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,36
-114768,4/11/2019,On-View,White,Male,37,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,26
-114764,4/10/2019,On-View,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,61
-114767,4/10/2019,On-View,White,Male,31,90J  ,M15-605,TRESPASSING,White,Female,57
-114767,4/10/2019,On-View,White,Male,31,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,57
-114770,4/10/2019,On-View,,,,90Z  ,M15-404,HARMFUL DECEPTION,White,Female,30
-114762,4/10/2019,On-View,White,Male,38,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,56
-114752,4/10/2019,Warrant/Taken into Custody,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Male,27
-114751,4/10/2019,Warrant/Taken into Custody,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Female,21
-114769,4/10/2019,Warrant/Taken into Custody,White,Male,38,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,24
-114755,4/10/2019,On-View,White,Male,41,90Z  ,M9-101,FIRE CODE VIOL,White,Male,56
-114774,4/10/2019,Summoned/Warrant Request,White,Male,39,90G  ,M15-304,POSS/ALC,White,Female,16
-114756,4/10/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Female,50
-114757,4/10/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Male,48
-114761,4/10/2019,Warrant/Taken into Custody,White,Male,37,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,32
-114761,4/10/2019,Warrant/Taken into Custody,White,Male,37,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,32
-114761,4/10/2019,Warrant/Taken into Custody,White,Male,37,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,32
-114728,4/10/2019,On-View,White,Male,51,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,38
-114728,4/10/2019,On-View,White,Male,51,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,38
-114728,4/10/2019,On-View,White,Male,51,90G  ,21-1220,POSSESSION/TRANSPORT OF OPEN BOTTLE OR CONTAINER,White,Female,38
-114760,4/10/2019,On-View,White,Male,32,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,24
-114760,4/10/2019,On-View,White,Male,32,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,White,Male,24
-114760,4/10/2019,On-View,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,24
-114760,4/10/2019,On-View,White,Male,32,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,24
-114760,4/10/2019,On-View,White,Male,32,520,21-1289.13,TRANSPORTING LOADED FIREARM IN MOTOR VEHICLE,White,Male,24
-114759,4/10/2019,On-View,White,Male,32,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,24
-114731,4/10/2019,On-View,White,Male,35,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,29
-114724,4/10/2019,Warrant/Taken into Custody,White,Female,35,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,38
-114724,4/10/2019,Warrant/Taken into Custody,White,Female,35,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,38
-114724,4/10/2019,Warrant/Taken into Custody,White,Female,35,87F  ,47-13.101,DEFECTIVE VEHICLE,White,Female,38
-114724,4/10/2019,Warrant/Taken into Custody,White,Female,35,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,White,Female,38
-114724,4/10/2019,Warrant/Taken into Custody,White,Female,35,90G  ,21-1220,POSSESSION/TRANSPORT OF OPEN BOTTLE OR CONTAINER,White,Female,38
-114721,4/9/2019,Warrant/Taken into Custody,White,Male,56,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,46
-114733,4/9/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,13
-114876,4/9/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,24
-114891,4/9/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Male,20
-114735,4/9/2019,On-View,White,Female,27,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,28
-114730,4/9/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,16
-114729,4/9/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,14
-114727,4/9/2019,On-View,White,Male,34,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,28
-114723,4/9/2019,On-View,,,,13B  ,21-644.F,DOMESTIC ABUSE IN PRESENCE OF MINOR CHILD,White,Male,68
-114723,4/9/2019,On-View,,,,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),White,Male,68
-114822,4/9/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Male,45
-114920,4/9/2019,Summoned/Warrant Request,White,Male,31,90Z  ,21-2001,UNLAWFUL PROCEEDS / TRANSACTIONS,White,Male,22
-114920,4/9/2019,Summoned/Warrant Request,White,Male,31,90Z  ,68-450.8,POSSESSION OF CDS WITH NO TAX STAMP,White,Male,22
-114920,4/9/2019,Summoned/Warrant Request,White,Male,31,35A  ,63-2.408,CONSPIRACY TO DELIVER / MANUFACTURE / POSSESS CDS,White,Male,22
-114920,4/9/2019,Summoned/Warrant Request,White,Male,31,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,22
-114920,4/9/2019,Summoned/Warrant Request,White,Male,31,35A  ,63-2.404,MAINTAINING A DWELLING / VEHICLE OF CDS,White,Male,22
-114920,4/9/2019,Summoned/Warrant Request,White,Male,31,35A  ,63-2.401.B,POSSESSION OF CDS W/INTENT,White,Male,22
-114921,4/9/2019,Summoned/Warrant Request,White,Male,31,90Z  ,21-2001,UNLAWFUL PROCEEDS / TRANSACTIONS,White,Male,21
-114921,4/9/2019,Summoned/Warrant Request,White,Male,31,90Z  ,68-450.8,POSSESSION OF CDS WITH NO TAX STAMP,White,Male,21
-114921,4/9/2019,Summoned/Warrant Request,White,Male,31,90Z  ,63-2.503,ACQUIRE PROCEEDS FROM DRUG ACTIVITY,White,Male,21
-114921,4/9/2019,Summoned/Warrant Request,White,Male,31,35A  ,63-2.408,CONSPIRACY TO DELIVER / MANUFACTURE / POSSESS CDS,White,Male,21
-114921,4/9/2019,Summoned/Warrant Request,White,Male,31,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,21
-114921,4/9/2019,Summoned/Warrant Request,White,Male,31,35A  ,63-2.404,MAINTAINING A DWELLING / VEHICLE OF CDS,White,Male,21
-114921,4/9/2019,Summoned/Warrant Request,White,Male,31,35A  ,63-2.401.B,POSSESSION OF CDS W/INTENT,White,Male,21
-114725,4/9/2019,On-View,White,Male,34,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,19
-114726,4/9/2019,On-View,White,Male,48,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,55
-114734,4/9/2019,On-View,White,Male,48,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,27
-114739,4/9/2019,On-View,Black,Male,30,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,30
-114771,4/9/2019,Summoned/Warrant Request,Black,Male,31,90B  ,M15-410,TRUANCY,Black,Female,18
-114895,4/9/2019,On-View,Black,Male,31,90B  ,M15-410,TRUANCY,White,Male,16
-114773,4/9/2019,Summoned/Warrant Request,,,,290,M15-602,MOLESTING PROP,White,Male,15
-114722,4/9/2019,On-View,White,Male,49,90Z  ,63-465.20,INHALING TOXIC VAPORS,White,Male,25
-114874,4/9/2019,Summoned/Warrant Request,,,,90B  ,M15-410,TRUANCY,White,Male,15
-114875,4/9/2019,Summoned/Warrant Request,Black,Male,31,90B  ,M15-410,TRUANCY,White,Female,16
-114877,4/9/2019,Summoned/Warrant Request,Black,Male,31,90B  ,M15-410,TRUANCY,White,Female,16
-114715,4/9/2019,On-View,White,Male,34,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Black,Male,30
-114720,4/9/2019,On-View,White,Male,38,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,27
-114720,4/9/2019,On-View,White,Male,38,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,27
-114720,4/9/2019,On-View,White,Male,38,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,27
-114880,4/9/2019,On-View,White,Male,57,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,14
-114732,4/9/2019,On-View,White,Female,27,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,12
-114713,4/9/2019,On-View,White,Male,34,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,White,Male,25
-114716,4/9/2019,Warrant/Taken into Custody,White,Male,34,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,30
-114717,4/9/2019,Warrant/Taken into Custody,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,34
-114873,4/9/2019,On-View,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),Unknown,Male,18
-114869,4/9/2019,On-View,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),Unknown,Male,16
-114695,4/9/2019,On-View,White,Male,25,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,51
-114695,4/9/2019,On-View,White,Male,25,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,51
-114695,4/9/2019,On-View,White,Male,25,90E  ,37-8,PUBLIC INTOXICATION,White,Female,51
-114694,4/9/2019,On-View,White,Male,34,90E  ,37-537.A8,PUBLIC DRUNK,White,Male,57
-114694,4/9/2019,On-View,White,Male,34,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",White,Male,57
-114700,4/9/2019,On-View,White,Male,32,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,60
-114704,4/9/2019,On-View,White,Male,32,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,32
-114704,4/9/2019,On-View,White,Male,32,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,White,Female,32
-114704,4/9/2019,On-View,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,32
-114705,4/9/2019,On-View,White,Male,32,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,Unknown,Male,29
-114705,4/9/2019,On-View,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,Unknown,Male,29
-114705,4/9/2019,On-View,White,Male,32,90Z  ,47-7.606,FAILURE TO MAINTAIN SECURITY / INSURANCE,Unknown,Male,29
-114705,4/9/2019,On-View,White,Male,32,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,Unknown,Male,29
-114705,4/9/2019,On-View,White,Male,32,26C  ,21-1531,FALSE PERSONATION,Unknown,Male,29
-114705,4/9/2019,On-View,White,Male,32,520,21-1283,CARRY FIREARMS AFTER CONVICTION/DURING PROBATION,Unknown,Male,29
-114754,4/9/2019,On-View,White,Male,37,90B  ,M15-402,CURFEW VIOL,White,Female,16
-114697,4/9/2019,On-View,White,Male,31,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,Black,Male,42
-114697,4/9/2019,On-View,White,Male,31,35A  ,63-2.402.B.1,POSSESSION OF CDS,Black,Male,42
-114758,4/9/2019,On-View,White,Male,51,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,American Indian or Alaskan Native,Female,29
-114758,4/9/2019,On-View,White,Male,51,35A  ,M15-408,POSS/MARIJ,American Indian or Alaskan Native,Female,29
-114696,4/8/2019,On-View,White,Male,32,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,39
-114746,4/8/2019,On-View,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),Black,Female,20
