CaseID,ReportedDate,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,BaisMotivation,SubjectRole,SubjectRace,SubjectGender,SubjectAge
-339735,6/4/2019,White,Male,29,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,Black,Male,45
-339812,6/4/2019,White,Male,28,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Female,42
-339812,6/4/2019,White,Male,28,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,White,Female,42
-339720,6/4/2019,American Indian or Alaskan Native,Male,61,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,59
-339720,6/4/2019,American Indian or Alaskan Native,Male,61,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Other,White,Male,64
-339821,6/4/2019,,,,90J  ,M15-605,TRESPASSING,No Bias,Suspect,White,Female,33
-339821,6/4/2019,,,,90J  ,M15-605,TRESPASSING,No Bias,Reporting Person,Unknown,Male,
-339814,6/4/2019,White,Male,30,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Female,32
-339814,6/4/2019,White,Male,30,240,21-1720,LARCENY OF AUTO,No Bias,Suspect,White,Male,24
-339762,6/4/2019,White,Male,34,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Male,23
-339762,6/4/2019,White,Male,34,240,21-1720,LARCENY OF AUTO,No Bias,Suspect,White,Male,
-339721,6/4/2019,White,Male,25,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,American Indian or Alaskan Native,Male,52
-339721,6/4/2019,White,Male,25,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,American Indian or Alaskan Native,Male,38
-339726,6/4/2019,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Victim,Black,Male,13
-339726,6/4/2019,White,Male,33,90Z  ,Oct-02,CHILD ABUSE,No Bias,Victim,Black,Male,13
-339726,6/4/2019,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Female,39
-339726,6/4/2019,White,Male,33,90Z  ,Oct-02,CHILD ABUSE,No Bias,Suspect,Black,Female,39
-339726,6/4/2019,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Male,45
-339726,6/4/2019,White,Male,33,90Z  ,Oct-02,CHILD ABUSE,No Bias,Suspect,Black,Male,45
-339726,6/4/2019,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Male,13
-339726,6/4/2019,White,Male,33,90Z  ,Oct-02,CHILD ABUSE,No Bias,Suspect,Black,Male,13
-339737,6/4/2019,Asian,Male,28,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,Black,Female,46
-339739,6/4/2019,Black,Male,35,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,American Indian or Alaskan Native,Male,31
-339719,6/4/2019,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,61
-339723,6/4/2019,White,Female,30,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,55
-339723,6/4/2019,White,Female,30,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,White,Male,55
-339723,6/4/2019,White,Female,30,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Female,48
-339723,6/4/2019,White,Female,30,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,White,Female,48
-339727,6/5/2019,White,Male,51,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,23
-339874,6/5/2019,White,Male,31,90Z  ,M15-702,INTER W/OFF PROC,No Bias,Suspect,White,Male,22
-339759,6/5/2019,White,Male,51,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Suspect,White,Male,
-339748,6/5/2019,White,Male,42,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,White,Male,28
-340193,6/5/2019,White,Male,36,220,21-1435.A,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,54
-340193,6/5/2019,White,Male,36,220,21-1435.A,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,39
-340193,6/5/2019,White,Male,36,220,21-1435.A,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Suspect,White,Male,
-339768,6/5/2019,,,,290,M15-602,MOLESTING PROP,No Bias,Victim,Black,Male,25
-339768,6/5/2019,,,,290,M15-602,MOLESTING PROP,No Bias,Suspect,Black,Female,18
-339902,6/5/2019,White,Female,40,23F  ,21-1708,GRAND LARCENY AT NIGHT (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,43
-339902,6/5/2019,White,Female,40,23F  ,21-1708,GRAND LARCENY AT NIGHT (THEFT FROM MOTOR VEHICLE),No Bias,Suspect,White,Male,21
-339738,6/5/2019,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,White,Male,19
-339811,6/5/2019,White,Male,34,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Victim,White,Female,58
-339811,6/5/2019,White,Male,34,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,White,Female,58
-339760,6/5/2019,,,,11C  ,21-1111.1,RAPE BY INSTRUMENTATION,No Bias,Victim,Black,Female,19
-339760,6/5/2019,,,,11C  ,21-1111.1,RAPE BY INSTRUMENTATION,No Bias,Suspect,Black,Male,18
-339761,6/5/2019,White,Female,40,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,Black,Male,48
-339745,6/5/2019,White,Male,34,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect - Non IBR,White,Female,27
-339745,6/5/2019,White,Male,34,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect - Non IBR,White,Female,27
-339745,6/5/2019,White,Male,34,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect - Non IBR,White,Female,27
-339745,6/5/2019,White,Male,34,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Suspect - Non IBR,White,Female,27
-339745,6/5/2019,White,Male,34,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect - Non IBR,White,Female,27
-339745,6/5/2019,White,Male,34,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),No Bias,Suspect - Non IBR,White,Female,27
-339745,6/5/2019,White,Male,34,88C  ,OWARR,WARRANT-OTHER,No Bias,Victim,White,Male,34
-339745,6/5/2019,White,Male,34,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Victim,White,Male,34
-339745,6/5/2019,White,Male,34,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Victim,White,Male,34
-339745,6/5/2019,White,Male,34,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Victim,White,Male,34
-339745,6/5/2019,White,Male,34,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Victim,White,Male,34
-339745,6/5/2019,White,Male,34,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),No Bias,Victim,White,Male,34
-339745,6/5/2019,White,Male,34,88C  ,OWARR,WARRANT-OTHER,No Bias,Victim,White,Male,
-339745,6/5/2019,White,Male,34,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Victim,White,Male,
-339745,6/5/2019,White,Male,34,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Victim,White,Male,
-339745,6/5/2019,White,Male,34,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Victim,White,Male,
-339745,6/5/2019,White,Male,34,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Victim,White,Male,
-339745,6/5/2019,White,Male,34,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),No Bias,Victim,White,Male,
-339745,6/5/2019,White,Male,34,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,Black,Male,27
-339745,6/5/2019,White,Male,34,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,Black,Male,27
-339745,6/5/2019,White,Male,34,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,Black,Male,27
-339745,6/5/2019,White,Male,34,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Suspect,Black,Male,27
-339745,6/5/2019,White,Male,34,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,Black,Male,27
-339745,6/5/2019,White,Male,34,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),No Bias,Suspect,Black,Male,27
-339743,6/5/2019,White,Male,34,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Suspect,Black,Male,33
-339747,6/5/2019,White,Female,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,39
-339756,6/5/2019,White,Male,29,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Male,17
-339756,6/5/2019,White,Male,29,90I  ,RUNAWA,RUNAWAY,No Bias,Other,Black,Male,34
-339970,6/5/2019,White,Male,31,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,38
-339970,6/5/2019,White,Male,31,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,White,Female,38
-339773,6/5/2019,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,24
-339755,6/5/2019,White,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,White,Male,64
-339767,6/5/2019,White,Female,28,90Z  ,M15-406,UNDER INFLUENCE/NARC,No Bias,Suspect,White,Male,46
-339877,6/5/2019,,,,90Z  ,SUICID,SUICIDE,No Bias,Witness,White,Male,51
-339877,6/5/2019,,,,90Z  ,SUICID,SUICIDE,No Bias,Suspect,White,Male,54
-339877,6/5/2019,,,,90Z  ,SUICID,SUICIDE,No Bias,Reporting Person,White,Male,48
-339877,6/5/2019,,,,90Z  ,SUICID,SUICIDE,No Bias,Other,White,Female,15
-339746,6/5/2019,White,Male,44,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Witness,White,Female,
-339746,6/5/2019,White,Male,44,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Female,47
-339742,6/6/2019,White,Male,30,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Suspect,White,Female,26
-339766,6/6/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Female,25
-339766,6/6/2019,,,,90Z  ,M15-404,HARMFUL DECEPTION,No Bias,Suspect,White,Female,25
-339766,6/6/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,Unknown,Male,
-339766,6/6/2019,,,,90Z  ,M15-404,HARMFUL DECEPTION,No Bias,Reporting Person,Unknown,Male,
-340136,6/6/2019,White,Male,50,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Victim,Black,Female,42
-340136,6/6/2019,White,Male,50,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Suspect,Black,Male,31
-339753,6/6/2019,White,Male,30,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,Black,Male,31
-339753,6/6/2019,White,Male,30,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Suspect,Black,Male,31
-339783,6/6/2019,White,Male,26,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,26
-339783,6/6/2019,White,Male,26,90Z  ,M15-407,INDECENT EXPOSURE,No Bias,Suspect,White,Male,26
-339781,6/6/2019,,,,90J  ,M15-605,TRESPASSING,No Bias,Suspect,White,Female,64
-339781,6/6/2019,,,,90J  ,M15-605,TRESPASSING,No Bias,Reporting Person,Black,Female,56
-339971,6/6/2019,White,Male,27,90Z  ,M15-606,UNAUTH USE/REF CONT,No Bias,Suspect,White,Female,27
-339971,6/6/2019,White,Male,27,90Z  ,M15-606,UNAUTH USE/REF CONT,No Bias,Suspect,White,Female,53
-339971,6/6/2019,White,Male,27,90Z  ,M15-606,UNAUTH USE/REF CONT,No Bias,Reporting Person,White,Male,26
-339765,6/6/2019,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,Asian,Female,22
-339810,6/6/2019,White,Male,26,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Black,Female,52
-339771,6/6/2019,White,Male,26,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Suspect,White,Male,19
-339770,6/6/2019,White,Male,46,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Victim,White,Female,61
-339770,6/6/2019,White,Male,46,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Reporting Person,White,Male,85
-339770,6/6/2019,White,Male,46,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Reporting Person,White,Female,92
-339770,6/6/2019,White,Male,46,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Other,White,Male,72
-339770,6/6/2019,White,Male,46,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Other,Unknown,Female,65
-339770,6/6/2019,White,Male,46,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Other,White,Male,
-339809,6/6/2019,White,Male,39,90I  ,RUNAWA,RUNAWAY,No Bias,Victim,Black,Female,54
-339809,6/6/2019,White,Male,39,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,Black,Female,18
-339819,6/6/2019,,,,90J  ,M15-605,TRESPASSING,No Bias,Suspect,White,Male,20
-339819,6/6/2019,,,,90J  ,M15-605,TRESPASSING,No Bias,Reporting Person,Black,Female,63
-339808,6/6/2019,Black,Male,31,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,59
-339879,6/6/2019,White,Male,27,90Z  ,21-421,CONSPIRACY,No Bias,Witness,White,Male,
-339879,6/6/2019,White,Male,27,90J  ,21-1835,TRESPASSING AFTER BEING FORBIDDEN,No Bias,Witness,White,Male,
-339879,6/6/2019,White,Male,27,23H  ,21-1718,LARCENY OF DOGS (ALL OTHER LARCENY),No Bias,Witness,White,Male,
-339879,6/6/2019,White,Male,27,90Z  ,21-421,CONSPIRACY,No Bias,Victim,Asian,Female,40
-339879,6/6/2019,White,Male,27,90J  ,21-1835,TRESPASSING AFTER BEING FORBIDDEN,No Bias,Victim,Asian,Female,40
-339879,6/6/2019,White,Male,27,23H  ,21-1718,LARCENY OF DOGS (ALL OTHER LARCENY),No Bias,Victim,Asian,Female,40
-339879,6/6/2019,White,Male,27,90Z  ,21-421,CONSPIRACY,No Bias,Suspect,White,Female,42
-339879,6/6/2019,White,Male,27,90J  ,21-1835,TRESPASSING AFTER BEING FORBIDDEN,No Bias,Suspect,White,Female,42
-339879,6/6/2019,White,Male,27,23H  ,21-1718,LARCENY OF DOGS (ALL OTHER LARCENY),No Bias,Suspect,White,Female,42
-339879,6/6/2019,White,Male,27,90Z  ,21-421,CONSPIRACY,No Bias,Suspect,White,Female,22
-339879,6/6/2019,White,Male,27,90J  ,21-1835,TRESPASSING AFTER BEING FORBIDDEN,No Bias,Suspect,White,Female,22
-339879,6/6/2019,White,Male,27,23H  ,21-1718,LARCENY OF DOGS (ALL OTHER LARCENY),No Bias,Suspect,White,Female,22
-339972,6/6/2019,White,Male,26,11D  ,21-1123.B,SEXUAL BATTERY,No Bias,Victim,White,Female,23
-339972,6/6/2019,White,Male,26,11D  ,21-1123.B,SEXUAL BATTERY,No Bias,Suspect,White,Male,22
-339807,6/6/2019,White,Male,31,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,White,Female,51
-339807,6/6/2019,White,Male,31,83B  ,MISPER,MISSING PERSON,No Bias,Missing Person,White,Male,50
-339805,6/6/2019,Black,Male,31,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,41
-339853,6/6/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,30
-339853,6/6/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,Unknown,Male,
-339804,6/6/2019,White,Male,,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,60
-339868,6/6/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,44
-339868,6/6/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Complainant,White,Male,27
-339772,6/6/2019,Black,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,41
-339803,6/6/2019,White,Male,31,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,28
-339803,6/6/2019,White,Male,31,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Reporting Person,White,Female,48
-339790,6/6/2019,,,,90Z  ,M3-402,DOG AT LARGE,No Bias,Suspect,White,Male,47
-339790,6/6/2019,,,,90Z  ,M3-402,DOG AT LARGE,No Bias,Reporting Person,White,Male,50
-339802,6/6/2019,White,Male,31,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Male,16
-339802,6/6/2019,White,Male,31,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,White,Male,64
-339816,6/6/2019,,,,290,M15-602,MOLESTING PROP,No Bias,Victim,Black,Female,22
-339816,6/6/2019,,,,290,M15-602,MOLESTING PROP,No Bias,Suspect,Black,Female,22
-339800,6/6/2019,Black,Male,31,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,67
-339800,6/6/2019,Black,Male,31,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,White,Female,67
-339841,6/6/2019,,,,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Witness,White,Male,46
-339841,6/6/2019,,,,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Victim,White,Male,50
-339841,6/6/2019,,,,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Suspect,White,Male,22
-339841,6/6/2019,,,,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Other,White,Female,50
-339799,6/6/2019,,,,83B  ,MISPER,MISSING PERSON,No Bias,Suspect,Unknown,Male,28
-339799,6/6/2019,,,,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,White,Female,28
-339799,6/6/2019,,,,83B  ,MISPER,MISSING PERSON,No Bias,Other,White,Female,27
-339777,6/7/2019,White,Female,68,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,51
-339775,6/7/2019,White,Male,37,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Female,24
-339774,6/7/2019,,,,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,Black,Female,29
-339839,6/7/2019,White,Male,37,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),No Bias,Victim,Unknown,Male,47
-339839,6/7/2019,White,Male,37,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Victim,Unknown,Male,47
-339839,6/7/2019,White,Male,37,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Victim,Unknown,Male,47
-339839,6/7/2019,White,Male,37,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Victim,Unknown,Male,47
-339839,6/7/2019,White,Male,37,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),No Bias,Suspect,White,Male,26
-339839,6/7/2019,White,Male,37,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Suspect,White,Male,26
-339839,6/7/2019,White,Male,37,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Male,26
-339839,6/7/2019,White,Male,37,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Male,26
-339839,6/7/2019,White,Male,37,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),No Bias,Suspect,White,Female,26
-339839,6/7/2019,White,Male,37,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Suspect,White,Female,26
-339839,6/7/2019,White,Male,37,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Female,26
-339839,6/7/2019,White,Male,37,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Female,26
-339839,6/7/2019,White,Male,37,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),No Bias,Reporting Person,Unknown,Male,
-339839,6/7/2019,White,Male,37,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Reporting Person,Unknown,Male,
-339839,6/7/2019,White,Male,37,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Reporting Person,Unknown,Male,
-339839,6/7/2019,White,Male,37,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Reporting Person,Unknown,Male,
-339839,6/7/2019,White,Male,37,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),No Bias,Other,White,Female,50
-339839,6/7/2019,White,Male,37,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Other,White,Female,50
-339839,6/7/2019,White,Male,37,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Other,White,Female,50
-339839,6/7/2019,White,Male,37,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Other,White,Female,50
-339776,6/7/2019,White,Male,50,90Z  ,21-268,RESISTING EXECUTIVE OFFICER (ALL OTHER OFFENSES),No Bias,Victim,White,Female,69
-339776,6/7/2019,White,Male,50,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,69
-339776,6/7/2019,White,Male,50,90E  ,37-537.A8,PUBLIC DRUNK,No Bias,Victim,White,Female,69
-339776,6/7/2019,White,Male,50,90C  ,21-1362,DISTURBING THE PEACE (DISORDERLY CONDUCT),No Bias,Victim,White,Female,69
-339776,6/7/2019,White,Male,50,90Z  ,21-268,RESISTING EXECUTIVE OFFICER (ALL OTHER OFFENSES),No Bias,Victim,White,Female,66
-339776,6/7/2019,White,Male,50,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,66
-339776,6/7/2019,White,Male,50,90E  ,37-537.A8,PUBLIC DRUNK,No Bias,Victim,White,Female,66
-339776,6/7/2019,White,Male,50,90C  ,21-1362,DISTURBING THE PEACE (DISORDERLY CONDUCT),No Bias,Victim,White,Female,66
-339776,6/7/2019,White,Male,50,90Z  ,21-268,RESISTING EXECUTIVE OFFICER (ALL OTHER OFFENSES),No Bias,Suspect,White,Male,47
-339776,6/7/2019,White,Male,50,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Suspect,White,Male,47
-339776,6/7/2019,White,Male,50,90E  ,37-537.A8,PUBLIC DRUNK,No Bias,Suspect,White,Male,47
-339776,6/7/2019,White,Male,50,90C  ,21-1362,DISTURBING THE PEACE (DISORDERLY CONDUCT),No Bias,Suspect,White,Male,47
-339798,6/7/2019,White,Female,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Reporting Person,White,Female,45
-339785,6/7/2019,White,Male,32,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,White,Male,41
-339786,6/7/2019,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,White,Female,37
-339786,6/7/2019,White,Male,26,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Suspect,White,Female,37
-339806,6/7/2019,White,Male,39,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Witness,White,Male,11
-339806,6/7/2019,White,Male,39,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Witness,White,Male,11
-339806,6/7/2019,White,Male,39,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Victim,White,Female,34
-339806,6/7/2019,White,Male,39,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Victim,White,Female,34
-339806,6/7/2019,White,Male,39,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Suspect,White,Male,36
-339806,6/7/2019,White,Male,39,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Suspect,White,Male,36
-339850,6/7/2019,White,Male,46,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,White,Female,65
-339815,6/7/2019,,,,23H  ,M15-603,PETTY LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,35
-339815,6/7/2019,,,,23H  ,M15-603,PETTY LARCENY (ALL OTHER LARCENY),No Bias,Suspect,White,Female,50
-340078,6/7/2019,White,Female,34,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Male,2
