CaseID,ReportedDate,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,BaisMotivation,SubjectRole,SubjectRace,SubjectGender,SubjectAge
-330109,9/7/2018,White,Male,35,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,Unknown,Female,60
-330109,9/7/2018,White,Male,35,120,21-799,ROBBERY SECOND DEGREE,No Bias,Property Owner,Other,Female,56
-330109,9/7/2018,White,Male,35,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,Unknown,Female,60
-330109,9/7/2018,White,Male,35,120,21-799,ROBBERY SECOND DEGREE,No Bias,Victim,Unknown,Female,60
-330109,9/7/2018,White,Male,35,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,Unknown,Female,60
-330109,9/7/2018,White,Male,35,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,Unknown,Female,60
-330109,9/7/2018,White,Male,35,120,21-799,ROBBERY SECOND DEGREE,No Bias,Victim,Unknown,Female,60
-330109,9/7/2018,White,Male,35,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Suspect,Black,Male,35
-330109,9/7/2018,White,Male,35,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Suspect,Black,Male,35
-330109,9/7/2018,White,Male,35,120,21-799,ROBBERY SECOND DEGREE,No Bias,Suspect,Black,Male,35
-330109,9/7/2018,White,Male,35,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Witness,Black,Male,64
-330109,9/7/2018,White,Male,35,120,21-799,ROBBERY SECOND DEGREE,No Bias,Witness,Black,Male,64
-330121,9/7/2018,White,Male,37,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,53
-330122,9/7/2018,White,Male,37,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Male,37
-330122,9/7/2018,White,Male,37,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,36
-330124,9/7/2018,White,Male,25,23E  ,21-1435,BURGLARY - SECOND DEGREE (THEFT FROM COIN OPERATED VENDING MACHINE OR DEVICE),No Bias,Reporting Person,White,Male,55
-330124,9/7/2018,White,Male,25,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Reporting Person,White,Male,55
-330123,9/7/2018,White,Male,41,23H  ,21-1708,GRAND LARCENY AT NIGHT (ALL OTHER LARCENY),No Bias,Victim,Unknown,Male,67
-330125,9/7/2018,White,Male,25,23E  ,21-1435,BURGLARY - SECOND DEGREE (THEFT FROM COIN OPERATED VENDING MACHINE OR DEVICE),No Bias,Reporting Person,White,Male,55
-330125,9/7/2018,White,Male,25,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Reporting Person,White,Male,55
-330126,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Female,22
-330126,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,White,Male,2
-330126,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,White,Female,3
-330126,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,47
-330126,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Female,31
-330126,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,26
-330476,9/7/2018,White,Female,53,90Z  ,M3-402,DOG AT LARGE,No Bias,Suspect,White,Female,51
-330476,9/7/2018,White,Female,53,90Z  ,M3-211,PET LICENSE REQUIRED,No Bias,Suspect,White,Female,51
-330115,9/7/2018,White,Male,25,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,41
-330115,9/7/2018,White,Male,25,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,No Bias,Suspect,White,Male,41
-330127,9/7/2018,White,Male,38,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Reporting Person,White,Female,50
-330127,9/7/2018,White,Male,38,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,17
-330152,9/7/2018,White,Male,38,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Victim,Unknown,Female,30
-330128,9/7/2018,White,Male,38,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Other,Unknown,Female,86
-330128,9/7/2018,White,Male,38,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Other,Unknown,Male,
-330128,9/7/2018,White,Male,38,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Reporting Person,White,Male,62
-330128,9/7/2018,White,Male,38,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Victim,White,Male,63
-330129,9/7/2018,White,Male,38,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,White,Female,27
-330129,9/7/2018,White,Male,38,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Male,15
-330129,9/7/2018,White,Male,38,90I  ,RUNAWA,RUNAWAY,No Bias,Other,White,Male,36
-330280,9/7/2018,White,Male,34,23A  ,21-1701,LARCENY (POCKET-PICKING),No Bias,Victim,Unknown,Female,14
-330130,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Reporting Person,Unknown,Male,
-330130,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Reporting Person,Unknown,Female,
-330130,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Reporting Person,Unknown,Female,
-330130,9/7/2018,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,38
-330218,9/7/2018,White,Male,44,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Suspect,Unknown,Unknown,
-330218,9/7/2018,White,Male,44,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,Other,Female,12
-330169,9/7/2018,White,Male,33,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Victim,White,Male,20
-330132,9/7/2018,White,Male,38,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Other,Unknown,Male,
-330132,9/7/2018,White,Male,38,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,44
-330131,9/7/2018,White,Male,25,87F  ,47-11.1201,UNLAWFUL USE OF BICYCLE,No Bias,Suspect,White,Male,49
-330131,9/7/2018,White,Male,25,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,49
-330131,9/7/2018,White,Male,25,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,No Bias,Suspect,White,Male,49
-330131,9/7/2018,White,Male,25,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,49
-330283,9/7/2018,White,Male,37,23C  ,21-1705,GRAND LARCENY (SHOPLIFTING),No Bias,Reporting Person,White,Female,21
-330283,9/7/2018,White,Male,37,23C  ,21-1705,GRAND LARCENY (SHOPLIFTING),No Bias,Suspect,Black,Female,
-330133,9/7/2018,White,Female,39,26C  ,21-1533.1,FRAUDULENTLY OBTAINING PERSONAL IDENTITY OF OTHERS (IMPERSONATION),No Bias,Suspect,Black,Female,33
-330133,9/7/2018,White,Female,39,26C  ,21-1533.1,FRAUDULENTLY OBTAINING PERSONAL IDENTITY OF OTHERS (IMPERSONATION),No Bias,Victim,Unknown,Female,35
-330134,9/7/2018,White,Male,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,36
-330136,9/7/2018,White,Male,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,33
-330135,9/7/2018,White,Male,32,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Male,53
-330135,9/7/2018,White,Male,32,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Male,53
-330219,9/7/2018,Black,Male,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Female,14
-330137,9/7/2018,White,Male,52,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Victim,White,Female,52
-330111,9/7/2018,White,Male,44,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,15
-330111,9/7/2018,White,Male,44,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Other,White,Male,
-330113,9/7/2018,White,Male,44,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,64
-330112,9/7/2018,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,White,Female,40
-330112,9/7/2018,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,39
-330139,9/7/2018,White,Male,28,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Male,21
-330140,9/7/2018,White,Male,48,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Black,Male,20
-330141,9/7/2018,White,Female,38,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Black,Male,45
-330149,9/7/2018,White,Male,49,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,31
-330149,9/7/2018,White,Male,49,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Suspect,White,Male,
-330149,9/7/2018,White,Male,49,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,29
-330142,9/7/2018,White,Male,31,90D  ,47-761,DRIVING WHILE IMPAIRED / DWI,No Bias,Suspect,White,Male,55
-330143,9/7/2018,White,Male,36,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect,Black,Male,17
-330143,9/7/2018,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,17
-330143,9/7/2018,White,Male,36,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,90B  ,M15-506,NUISANCE PARTY,No Bias,Suspect,Black,Male,17
-330143,9/7/2018,White,Male,36,90Z  ,21-858.1,MINOR IN NEED OF SUPERVISION AID/ABETS/DEPRIVE (ALL OTHER OFFENSE),No Bias,Suspect,American Indian or Alaskan Native,Female,16
-330143,9/7/2018,White,Male,36,90Z  ,21-858.1,MINOR IN NEED OF SUPERVISION AID/ABETS/DEPRIVE (ALL OTHER OFFENSE),No Bias,Suspect,Black,Male,17
-330143,9/7/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,Black,Male,17
-330143,9/7/2018,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,90B  ,M15-506,NUISANCE PARTY,No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,90Z  ,21-858.1,MINOR IN NEED OF SUPERVISION AID/ABETS/DEPRIVE (ALL OTHER OFFENSE),No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,American Indian or Alaskan Native,Male,17
-330143,9/7/2018,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,90B  ,M15-506,NUISANCE PARTY,No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,90Z  ,21-858.1,MINOR IN NEED OF SUPERVISION AID/ABETS/DEPRIVE (ALL OTHER OFFENSE),No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,90B  ,M15-506,NUISANCE PARTY,No Bias,Suspect,American Indian or Alaskan Native,Female,16
-330143,9/7/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,Black,Male,19
-330143,9/7/2018,White,Male,36,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect,White,Female,36
-330143,9/7/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,American Indian or Alaskan Native,Male,17
-330143,9/7/2018,White,Male,36,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect,American Indian or Alaskan Native,Male,17
-330143,9/7/2018,White,Male,36,90Z  ,21-858.1,MINOR IN NEED OF SUPERVISION AID/ABETS/DEPRIVE (ALL OTHER OFFENSE),No Bias,Suspect,American Indian or Alaskan Native,Male,17
-330143,9/7/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Female,36
-330143,9/7/2018,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,American Indian or Alaskan Native,Female,16
-330143,9/7/2018,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,36
-330143,9/7/2018,White,Male,36,90B  ,M15-506,NUISANCE PARTY,No Bias,Suspect,White,Female,36
-330143,9/7/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,American Indian or Alaskan Native,Female,16
-330143,9/7/2018,White,Male,36,90B  ,M15-506,NUISANCE PARTY,No Bias,Suspect,American Indian or Alaskan Native,Male,17
-330143,9/7/2018,White,Male,36,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect,American Indian or Alaskan Native,Female,16
-330143,9/7/2018,White,Male,36,90Z  ,21-858.1,MINOR IN NEED OF SUPERVISION AID/ABETS/DEPRIVE (ALL OTHER OFFENSE),No Bias,Suspect,White,Female,36
-330143,9/7/2018,White,Male,36,90Z  ,21-858.1,MINOR IN NEED OF SUPERVISION AID/ABETS/DEPRIVE (ALL OTHER OFFENSE),No Bias,Suspect,White,Male,75
-330143,9/7/2018,White,Male,36,90B  ,M15-506,NUISANCE PARTY,No Bias,Suspect,White,Male,75
-330143,9/7/2018,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,75
-330143,9/7/2018,White,Male,36,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect,White,Male,75
-330143,9/7/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Male,75
-330145,9/8/2018,White,Male,28,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),No Bias,Suspect,White,Female,59
-330148,9/8/2018,White,Male,30,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Property Owner,Black,Male,44
-330158,9/8/2018,White,Male,33,90B  ,M15-402,CURFEW VIOL,No Bias,Suspect,White,Male,15
-330158,9/8/2018,White,Male,33,90B  ,M15-402,CURFEW VIOL,No Bias,Suspect,White,Female,13
-330158,9/8/2018,White,Male,33,90B  ,M15-402,CURFEW VIOL,No Bias,Suspect,Unknown,Female,14
-330151,9/8/2018,White,Male,31,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Unknown,Male,40
-330331,9/8/2018,White,Male,31,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),Unknown,Victim,White,Male,57
-330331,9/8/2018,White,Male,31,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Victim,White,Female,55
-330331,9/8/2018,White,Male,31,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),Unknown,Victim,White,Female,55
-330331,9/8/2018,White,Male,31,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Victim,White,Male,57
-330291,9/8/2018,White,Female,53,90Z  ,M3-402,DOG AT LARGE,No Bias,Complainant,White,Female,39
-330291,9/8/2018,White,Female,53,90Z  ,M3-402,DOG AT LARGE,No Bias,Suspect,White,Female,35
-330156,9/8/2018,White,Male,25,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Property Owner,White,Female,118
-330167,9/8/2018,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,37
-330167,9/8/2018,White,Male,31,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Suspect,White,Female,37
-330167,9/8/2018,White,Male,31,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Suspect,White,Female,37
-330167,9/8/2018,White,Male,31,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,White,Female,37
-330167,9/8/2018,White,Male,31,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,37
-330193,9/8/2018,White,Male,31,26E  ,21-1545,USING FALSE CHECK (WIRE FRAUD),No Bias,Victim,White,Female,54
-330197,9/8/2018,Black,Male,33,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Witness,White,Male,27
-330197,9/8/2018,Black,Male,33,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Witness,White,Male,27
-330197,9/8/2018,Black,Male,33,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Witness,White,Male,42
-330197,9/8/2018,Black,Male,33,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Witness,White,Male,43
-330197,9/8/2018,Black,Male,33,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,Other,Male,27
-330160,9/8/2018,White,Male,33,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,25
-330173,9/8/2018,White,Male,25,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Suspect,Black,Male,39
-330173,9/8/2018,White,Male,25,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Other,Black,Male,28
-330173,9/8/2018,White,Male,25,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Victim,Black,Female,26
-330173,9/8/2018,White,Male,25,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Other,Black,Female,2
-330173,9/8/2018,White,Male,25,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Other,Black,Female,4
-330171,9/8/2018,White,Male,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,18
-330185,9/8/2018,White,Male,44,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,White,Male,35
-330168,9/8/2018,White,Male,28,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Other,White,Male,
-330168,9/8/2018,White,Male,28,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Reporting Person,White,Male,25
-330168,9/8/2018,White,Male,28,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Suspect,Unknown,Unknown,
-330161,9/8/2018,White,Male,28,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,White,Female,34
-330216,9/8/2018,White,Female,50,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Suspect,Unknown,Unknown,
-330216,9/8/2018,White,Female,50,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Victim,Asian,Female,19
-330214,9/9/2018,White,Male,35,90Z  ,M15-709,UNLAWFUL USE/DL,No Bias,Suspect,White,Male,19
-330189,9/9/2018,White,Male,31,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,Black,Male,21
-330162,9/9/2018,White,Male,33,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Black,Male,36
-330166,9/9/2018,White,Male,30,90E  ,M15-302,PUBLIC INTOX,No Bias,Victim,White,Male,22
-330166,9/9/2018,White,Male,30,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),No Bias,Victim,White,Male,
-330166,9/9/2018,White,Male,30,90E  ,M15-302,PUBLIC INTOX,No Bias,Victim,White,Male,
-330166,9/9/2018,White,Male,30,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),No Bias,Victim,White,Male,22
-330166,9/9/2018,White,Male,30,90E  ,M15-302,PUBLIC INTOX,No Bias,Victim,White,Male,28
-330166,9/9/2018,White,Male,30,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),No Bias,Suspect,White,Male,21
-330166,9/9/2018,White,Male,30,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,White,Male,21
-330166,9/9/2018,White,Male,30,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),No Bias,Victim,White,Male,28
-330164,9/9/2018,White,Male,31,90D  ,47-11.902.4A,DUI UNDER 21,No Bias,Suspect,White,Male,20
-330164,9/9/2018,White,Male,31,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,No Bias,Suspect,White,Male,20
-330164,9/9/2018,White,Male,31,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Male,20
-330207,9/9/2018,White,Male,31,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Female,37
-330207,9/9/2018,White,Male,31,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,37
-330269,9/9/2018,White,Male,31,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Reporting Person,White,Male,46
-330217,9/9/2018,White,Female,50,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Reporting Person,White,Female,31
-330231,9/9/2018,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,40
-330206,9/9/2018,White,Male,31,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Suspect,White,Male,39
-330206,9/9/2018,White,Male,31,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Suspect,White,Male,39
-330206,9/9/2018,White,Male,31,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Female,24
-330206,9/9/2018,White,Male,31,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Female,24
-330222,9/9/2018,White,Female,34,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,No Bias,Suspect,White,Male,24
-330203,9/9/2018,White,Male,25,120,21-791,ROBBERY,No Bias,Suspect,White,Male,16
-330203,9/9/2018,White,Male,25,120,21-791,ROBBERY,No Bias,Victim,White,Male,16
-330203,9/9/2018,White,Male,25,120,21-791,ROBBERY,No Bias,Suspect,White,Male,18
-330203,9/9/2018,White,Male,25,120,21-791,ROBBERY,No Bias,Other,White,Male,59
-330203,9/9/2018,White,Male,25,120,21-791,ROBBERY,No Bias,Suspect,White,Male,18
-330191,9/9/2018,White,Male,31,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,30
-330190,9/9/2018,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,39
-330208,9/9/2018,White,Female,34,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,64
-330208,9/9/2018,White,Female,34,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Male,64
-330209,9/9/2018,White,Female,34,40A  ,21-1029,ENGAGING IN PROSTITUTION ETC,No Bias,Reporting Person,White,Male,25
-330213,9/9/2018,White,Male,33,220,21-1438,ENTER STRUCTURE W/CERTAIN INTENT - BREAK AND ENTER (BURGLARY),No Bias,Victim,White,Male,49
-330213,9/9/2018,White,Male,33,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Male,49
-330200,9/9/2018,White,Male,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,37
-330210,9/9/2018,White,Male,,86S  ,INTEL - INFO,INTEL INFORMATION,No Bias,Other,White,Female,1
-330210,9/9/2018,White,Male,,86S  ,INTEL - INFO,INTEL INFORMATION,No Bias,Other,White,Female,27
-330212,9/9/2018,White,Male,31,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Male,16
-330212,9/9/2018,White,Male,31,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,Black,Male,30
-330211,9/9/2018,White,Female,34,23H  ,21-1702,LARCENY OF LOST PROPERTY (ALL OTHER LARCENY),No Bias,Victim,White,Female,56
-330194,9/9/2018,White,Male,31,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),No Bias,Reporting Person,White,Male,43
-330194,9/9/2018,White,Male,31,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),No Bias,Suspect,White,Male,19
-330196,9/9/2018,White,Male,28,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Male,38
-330196,9/9/2018,White,Male,28,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Victim,White,Female,21
-330225,9/9/2018,White,Male,34,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,No Bias,Suspect,White,Male,20
-330202,9/9/2018,White,Male,28,90I  ,RUNAWA,RUNAWAY,No Bias,Other,White,Female,23
-330202,9/9/2018,White,Male,28,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,Black,Male,17
-330202,9/9/2018,White,Male,28,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,Black,Male,17
-330202,9/9/2018,White,Male,28,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,Black,Male,36
-330202,9/9/2018,White,Male,28,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,Black,Male,17
-330202,9/9/2018,White,Male,28,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Male,16
-330205,9/9/2018,White,Female,38,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,29
-330199,9/9/2018,White,Male,36,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Victim,Unknown,Male,22
-330199,9/9/2018,White,Male,36,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Victim,Unknown,Male,22
-330199,9/9/2018,White,Male,36,120,21-791,ROBBERY,No Bias,Victim,Unknown,Male,22
-330201,9/9/2018,White,Male,32,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,White,Female,50
-330201,9/9/2018,White,Male,32,83B  ,MISPER,MISSING PERSON,No Bias,Witness,Unknown,Male,
